"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"1814",1486426,"2015-JUL-15","PINU MON ",5500000,4e+05,0.23779
"1815",1486426,"2015-JUL-15","POPU TRI ",5500000,4e+05,0
"1816",1486426,"2015-JUL-15","PSEU MEN GLA",5500000,4e+05,329.47699
"1817",1486451,"2000-SEP-08","ABIE LAS ",5480000,5e+05,6797.15275
"1818",1486451,"2000-SEP-08","LARI LYA ",5480000,5e+05,245.47845
"1819",1486451,"2016-JUL-11","ABIE LAS ",5480000,5e+05,6933.76598
"1820",1486451,"2016-JUL-11","LARI LYA ",5480000,5e+05,55.88872
"1821",1486476,"2000-SEP-12","LARI OCC ",5470000,6e+05,54.16542
"1822",1486476,"2000-SEP-12","PINU CON ",5470000,6e+05,46.652676
"1823",1486476,"2000-SEP-12","PINU CON LAT",5470000,6e+05,5149.7154
"1824",1486476,"2000-SEP-12","PSEU MEN GLA",5470000,6e+05,1414.3193
"1825",1486476,"2016-JUL-01","LARI OCC ",5470000,6e+05,99.7763
"1826",1486476,"2016-JUL-01","PINU CON ",5470000,6e+05,5712.0004
"1827",1486476,"2016-JUL-01","PSEU MEN ",5470000,6e+05,1972.5007
"1828",1493241,"2001-OCT-01","PSEU MEN MEN",5500000,570000,382.08144
"1829",1493241,"2001-OCT-01","THUJ PLI ",5500000,570000,1343.008138
"1830",1493241,"2001-OCT-01","TSUG HET ",5500000,570000,5915.834322
"1831",1493241,"2009-AUG-28","PSEU MEN ",5500000,570000,286.96464
"1832",1493241,"2009-AUG-28","THUJ PLI ",5500000,570000,1598.40007
"1833",1493241,"2009-AUG-28","TSUG HET ",5500000,570000,6322.14579
"1834",1493241,"2016-AUG-07","PSEU MEN ",5500000,570000,331.90956
"1835",1493241,"2016-AUG-07","THUJ PLI ",5500000,570000,1708.66392
"1836",1493241,"2016-AUG-07","TSUG HET ",5500000,570000,7239.48792
"1837",1493316,"2003-JUN-20","ABIE LAS ",5470000,440000,1374.86544
"1838",1493316,"2003-JUN-20","PICE ENG GLA",5470000,440000,7310.225387
"1839",1493316,"2003-JUN-20","TSUG HET ",5470000,440000,237.95748
"1840",1493316,"2015-JUL-19","ABIE LAS ",5470000,440000,1805.195008
"1841",1493316,"2015-JUL-19","PICE ENG GLA",5470000,440000,9631.612429
"1842",1493316,"2015-JUL-19","TSUG HET ",5470000,440000,244.681863
"1843",1493381,"2004-JUL-30","ABIE LAS ",5440000,690000,3068.05968
"1844",1493381,"2004-JUL-30","LARI LYA ",5440000,690000,789.63793
"1845",1493381,"2004-JUL-30","PINU ALB ",5440000,690000,388.61762
"1846",1493381,"2016-JUL-05","ABIE LAS ",5440000,690000,3498.61415
"1847",1493381,"2016-JUL-05","LARI LYA ",5440000,690000,717.55476
"1848",1493381,"2016-JUL-05","PINU ALB ",5440000,690000,409.37419
"1849",1500046,"2003-JUL-09","CHAM NOO ",5490000,710000,4317.46722
"1850",1500046,"2003-JUL-09","TSUG MER ",5490000,710000,5.15126
"1851",1500046,"2016-AUG-05","CHAM NOO ",5490000,710000,4662.265088
"1852",1500046,"2016-AUG-05","THUJ PLI ",5490000,710000,15.085596
"1853",1500046,"2016-AUG-05","TSUG HET ",5490000,710000,29.283804
"1854",1500051,"2005-JUL-03","ABIE AMA ",5490000,290000,549.26865
"1855",1500051,"2005-JUL-03","CHAM NOO ",5490000,290000,83.6567
"1856",1500051,"2016-AUG-11","ABIE AMA ",5490000,290000,582.70424
"1857",1500051,"2016-AUG-11","CHAM NOO ",5490000,290000,59.6616
"1858",1500066,"2002-JUL-17","TSUG MER ",5490000,350000,2378.99994
"1859",1500066,"2016-AUG-04","TSUG MER ",5490000,350000,2349.4926
"1860",1500201,"2002-JUL-12","PSEU MEN GLA",5450000,450000,34.314865
"1861",1500201,"2002-JUL-12","THUJ PLI ",5450000,450000,18.477235
"1862",1500201,"2015-JUL-20","ABIE GRA ",5450000,450000,0
"1863",1500241,"2004-JUL-29","PINU CON LAT",5430000,610000,786.8322
"1864",1500241,"2016-JUL-06","LARI OCC ",5430000,610000,549.4196
"1865",1506946,"2000-AUG-24","PINU CON CON",5470000,350000,632.63936
"1866",1506946,"2000-AUG-24","PSEU MEN MEN",5470000,350000,1499.74816
"1867",1506946,"2000-AUG-24","THUJ PLI ",5470000,350000,41.86584
"1868",1506946,"2000-AUG-24","TSUG HET ",5470000,350000,204.67744
"1869",1506946,"2016-JUN-22","PSEU MEN ",5470000,350000,1965.31928
"1870",1506946,"2016-JUN-22","THUJ PLI ",5470000,350000,109.73391
"1871",1506996,"2005-MAY-10","PSEU MEN MEN",5460000,550000,8205.70898
"1872",1506996,"2005-MAY-10","THUJ PLI ",5460000,550000,5345.86052
"1873",1506996,"2005-MAY-10","TSUG HET ",5460000,550000,5140.2505
"1874",1506996,"2016-AUG-09","TSUG HET ",5460000,550000,4325.95299
"1875",1507026,"2001-AUG-23","PICE SPP ",5450000,670000,6.012248
"1876",1507026,"2001-AUG-23","PINU CON ",5450000,670000,2708.66464
"1877",1507026,"2001-AUG-23","PSEU MEN ",5450000,670000,40.582674
"1878",1507026,"2013-SEP-05","ABIE LAS ",5450000,670000,498.15736
"1879",1507026,"2013-SEP-05","PINU CON LAT",5450000,670000,1100.0108
"1880",1507026,"2013-SEP-05","PSEU MEN ",5450000,670000,593.57904
"1881",1507036,"2003-JUL-15","PICE ENG ",5450000,710000,576.30592
"1882",1507036,"2003-JUL-15","PINU CON LAT",5450000,710000,8428.47408
"1883",1507036,"2013-SEP-10","PICE ENG ",5450000,710000,375.32196
"1884",1507036,"2013-SEP-10","PINU CON LAT",5450000,710000,9248.31804
"1885",1507051,"2002-JUL-04","ABIE LAS ",5440000,330000,226.53201
"1886",1507051,"2002-JUL-04","PICE SPP ",5440000,330000,446.16079
"1887",1507051,"2015-AUG-08","ABIE LAS ",5440000,330000,755.89767
"1888",1507051,"2015-AUG-08","PICE SPP ",5440000,330000,1743.40035
"1889",1507051,"2015-AUG-08","PINU CON ",5440000,330000,7.6889
"1890",1507051,"2015-AUG-08","PSEU MEN GLA",5440000,330000,48.35709
"1891",1507066,"2003-JUN-03","BETU PAP ",5440000,390000,15.977195
"1892",1507066,"2003-JUN-03","LARI OCC ",5440000,390000,85.50345
"1893",1507066,"2003-JUN-03","PSEU MEN GLA",5440000,390000,1999.94655
"1894",1507066,"2015-AUG-09","BETU PAP ",5440000,390000,106.07042
"1895",1507066,"2015-AUG-09","PSEU MEN GLA",5440000,390000,2467.16748
"1896",1507071,"2003-JUN-27","PINU PON ",5430000,410000,1869.99048
"1897",1507071,"2003-JUN-27","PSEU MEN GLA",5430000,410000,1185.54952
"1898",1507071,"2015-JUL-24","PINU PON ",5430000,410000,2875.90336
"1899",1507071,"2015-JUL-24","PSEU MEN GLA",5430000,410000,1674.57664
"1900",1513916,"2002-JUL-03","PICE SPP ",5430000,710000,59.50056
"1901",1513916,"2002-JUL-03","PINU CON LAT",5430000,710000,8440.57944
"1902",1513916,"2015-AUG-13","PICE SPP ",5430000,710000,98.06319
"1903",1513916,"2015-AUG-13","PINU CON LAT",5430000,710000,10797.84681
"1904",1520716,"2001-OCT-30","ACER MAC ",5430000,390000,88.5942
"1905",1520716,"2001-OCT-30","TSUG HET ",5430000,390000,3094.250935
"1906",1520716,"2016-JUN-20","ACER MAC ",5430000,390000,235.44549
"1907",1520716,"2016-JUN-20","ALNU RUB ",5430000,390000,2612.32377
"1908",1520716,"2016-JUN-20","PSEU MEN ",5430000,390000,2713.22898
"1909",1520716,"2016-JUN-20","TSUG HET ",5430000,390000,5685.82996
"1910",1534491,"2000-JUN-22","PSEU MEN MEN",5380000,450000,148.8102
"1911",1534491,"2009-AUG-24","PSEU MEN ",5380000,450000,1781.7611
"1912",1534491,"2016-JUN-21","PINU MON ",5380000,450000,25.82696
"1913",1534491,"2016-JUN-21","PSEU MEN ",5380000,450000,3202.54304
