"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"288",1314711,"2003-JUN-07","POPU TRE  ",5720000,360000,2634.8351
"289",1314711,"2018-AUG-24","PICE GLA  ",5720000,360000,431.88967
"290",1314711,"2018-AUG-24","PICE MAR  ",5720000,360000,556.77343
"291",1314711,"2018-AUG-24","POPU BAL  ",5720000,360000,187.32564
"292",1314711,"2018-AUG-24","POPU TRE  ",5720000,360000,4022.29777
"293",1314811,"2003-JUN-05","ABIE BAL  ",5570000,3e+05,320.87318
"294",1314811,"2003-JUN-05","PICE GLA  ",5570000,3e+05,395.32994
"295",1314811,"2003-JUN-05","POPU TRE  ",5570000,3e+05,1056.57688
"296",1314811,"2009-JUN-03","ABIE BAL  ",5570000,3e+05,275.11164
"297",1314811,"2009-JUN-03","PICE GLA  ",5570000,3e+05,379.11726
"298",1314811,"2009-JUN-03","POPU TRE  ",5570000,3e+05,1023.2811
"299",1314811,"2019-JUN-22","ABIE BAL  ",5570000,730000,146.89944
"300",1314811,"2019-JUN-22","PICE GLA  ",5570000,730000,693.6918
"301",1314811,"2019-JUN-22","POPU TRE  ",5570000,730000,1877.0484
"302",1321586,"2003-JUN-03","PICE GLA  ",5710000,330000,0
"303",1321586,"2003-JUN-03","POPU TRE  ",5710000,330000,4313.76752
"304",1321586,"2008-JUN-23","PICE MAR  ",5710000,330000,0.131695
"305",1321586,"2008-JUN-23","POPU TRE  ",5710000,330000,5184.925984
"306",1321586,"2018-AUG-02","PICE GLA  ",5710000,330000,0.4293
"307",1321586,"2018-AUG-02","POPU TRE  ",5710000,330000,4982.39792
"308",1321686,"2003-JUN-03","BETU PAP  ",5560000,7e+05,0.181008
"309",1321686,"2003-JUN-03","POPU TRE  ",5560000,7e+05,1.830192
"310",1321686,"2009-JUN-01","BETU PAP  ",5560000,7e+05,2.60019
"311",1321686,"2009-JUN-01","POPU TRE  ",5560000,7e+05,48.08591
"312",1321686,"2019-JUN-20","BETU PAP  ",5560000,7e+05,415.604816
"313",1321686,"2019-JUN-20","PINU BAN  ",5560000,7e+05,247.42432
"314",1321686,"2019-JUN-20","POPU TRE  ",5560000,7e+05,760.375664
"315",1328496,"2003-AUG-06","QUER MAC  ",5650000,440000,460.97523
"316",1328581,"2004-AUG-09","LARI LAR  ",5520000,320000,50.84366
"317",1328581,"2004-AUG-09","PICE MAR  ",5520000,320000,113.53584
"318",1328581,"2009-AUG-04","LARI LAR  ",5520000,320000,52.76951
"319",1328581,"2009-AUG-04","PICE MAR  ",5520000,320000,153.89349
"320",1328581,"2019-SEP-18","LARI LAR  ",5520000,320000,48.11546
"321",1328581,"2019-SEP-18","PICE MAR  ",5520000,320000,224.32094
"322",1328586,"2003-JUN-22","LARI LAR  ",5510000,340000,1.071625
"323",1328586,"2003-JUN-22","PICE MAR  ",5510000,340000,115.480875
"324",1328586,"2014-JUN-19","LARI LAR  ",5510000,340000,73.3356
"325",1328586,"2014-JUN-19","PICE MAR  ",5510000,340000,211.3489
"326",1335371,"2003-JUL-31","PICE GLA  ",5640000,410000,8.2074
"327",1335381,"2003-JUL-31","BETU PAP  ",5620000,450000,1065.8024
"328",1335381,"2013-AUG-07","PICE GLA  ",5620000,450000,2734.46238
