"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"363",1293691,"2002-AUG-19","ABIE LAS ",6080000,480000,3269.33
"364",1293691,"2014-AUG-29","ABIE LAS ",6080000,480000,3723.4
"365",1293696,"2001-JUN-18","ABIE LAS ",6080000,5e+05,97.217014
"366",1293696,"2001-JUN-18","PICE ENG GLA",6080000,5e+05,2457.145746
"367",1293696,"2001-JUN-18","POPU TRE ",6080000,5e+05,752.86024
"368",1293696,"2014-AUG-28","ABIE LAS ",6080000,5e+05,2528.785383
"369",1293696,"2014-AUG-28","PICE ENG GLA",6080000,5e+05,3706.316337
"370",1293696,"2014-AUG-28","POPU TRE ",6080000,5e+05,1297.89558
"371",1300521,"2002-JUL-04","ABIE LAS ",6070000,660000,5747.6839
"372",1300521,"2002-JUL-04","PICE ENG GLA",6070000,660000,1473.4503
"373",1300521,"2017-JUL-08","ABIE LAS ",6070000,660000,6290.79643
"374",1300521,"2017-JUL-08","PICE ENG GLA",6070000,660000,2362.29357
"375",1300581,"2001-JUN-13","ABIE LAS ",6060000,520000,12.0471
"376",1300581,"2014-AUG-24","ABIE LAS ",6060000,520000,18.106176
"377",1300581,"2014-AUG-24","PICE ENG GLA",6060000,520000,0.754424
"378",1300611,"2001-JUL-29","ABIE LAS ",6060000,640000,795.394092
"379",1300611,"2001-JUL-29","PICE ENG ",6060000,640000,3301.860308
"380",1300611,"2019-JUL-31","ABIE LAS ",6060000,640000,1287.74536
"381",1300611,"2019-JUL-31","PICE ENG ",6060000,640000,3199.83234
"382",1307371,"2003-JUL-25","ABIE AMA ",6040000,540000,42.9792
"383",1307371,"2003-JUL-25","ABIE LAS ",6040000,540000,4972.985288
"384",1307371,"2003-JUL-25","TSUG MER ",6040000,540000,5875.700112
"385",1307371,"2017-AUG-16","ABIE LAS ",6040000,540000,4631.301706
"386",1307371,"2017-AUG-16","TSUG MER ",6040000,540000,5867.081894
"387",1307391,"2002-JUL-01","ABIE LAS ",6050000,620000,389.99508
"388",1307391,"2002-JUL-01","PICE SPP ",6050000,620000,131.16741
"389",1307391,"2002-JUL-01","PINU CON ",6050000,620000,180.26751
"390",1307391,"2017-AUG-19","ABIE LAS ",6050000,620000,482.1137
"391",1307391,"2017-AUG-19","PICE ENG GLA",6050000,620000,82.1067
"392",1307391,"2017-AUG-19","PINU CON ",6050000,620000,489.48225
"393",1307401,"2001-AUG-28","ABIE LAS ",6050000,660000,1274.98565
"394",1307401,"2001-AUG-28","PICE GLA ",6050000,660000,3615.3513
"395",1307401,"2001-AUG-28","PINU CON ",6050000,660000,1192.9442
"396",1307401,"2017-JUL-10","ABIE LAS ",6050000,660000,1977.5247
"397",1307401,"2017-JUL-10","PICE GLA ",6050000,660000,5323.0419
"398",1307401,"2017-JUL-10","PINU CON ",6050000,660000,1657.84975
"399",1307441,"2004-JUN-26","PICE MAR ",6040000,440000,2072.86373
"400",1307441,"2004-JUN-26","PINU CON ",6040000,440000,6027.78365
"401",1307441,"2004-JUN-26","POPU TRE ",6040000,440000,572.42262
"402",1307441,"2014-JUL-26","PICE MAR ",6040000,440000,4354.08383
"403",1307451,"2001-JUN-15","ABIE LAS ",6040000,480000,120.2541
"404",1307451,"2014-AUG-26","ABIE LAS ",6040000,480000,29.940708
"405",1307451,"2014-AUG-26","PICE ENG GLA",6040000,480000,5.702992
"406",1314251,"2003-JUL-23","ABIE AMA ",6020000,540000,444.274208
"407",1314251,"2003-JUL-23","TSUG HET ",6020000,540000,58.33312
"408",1314251,"2003-JUL-23","TSUG MER ",6020000,540000,1338.499781
"409",1314251,"2017-JUL-27","ABIE AMA ",6020000,540000,347.890928
"410",1314251,"2017-JUL-27","TSUG HET ",6020000,540000,63.8165
"411",1314251,"2017-JUL-27","TSUG MER ",6020000,540000,1235.931134
"412",1314291,"2002-JUN-27","PINU CON ",6030000,320000,677.5862
"413",1314291,"2017-AUG-20","PINU CON ",6030000,320000,2312.0217
"414",1314311,"2002-AUG-12","ABIE LAS ",6030000,4e+05,5.2053
"415",1314311,"2002-AUG-12","PICE ENG GLA",6030000,4e+05,3.903975
"416",1314311,"2002-AUG-12","PINU CON LAT",6030000,4e+05,17.17749
"417",1314311,"2014-JUL-21","PINU CON ",6030000,4e+05,16.8874
"418",1314351,"2002-AUG-14","PICE ENG GLA",6020000,560000,10.266
"419",1314351,"2014-AUG-18","PICE ENG GLA",6020000,560000,43.4155
"420",1314376,"2002-AUG-16","ABIE LAS ",6020000,660000,5345.27188
"421",1314376,"2002-AUG-16","PICE ENG ",6020000,660000,1743.94812
"422",1314376,"2014-AUG-23","ABIE LAS ",6020000,660000,4735.50007
"423",1314376,"2014-AUG-23","PICE ENG ",6020000,660000,1586.92993
"424",1321206,"2004-AUG-24","PICE ENG GLA",6e+06,450000,1924.60431
"425",1321206,"2004-AUG-24","PINU CON ",6e+06,450000,1674.47523
"426",1321206,"2004-AUG-24","POPU TRE ",6e+06,450000,3350.39346
"427",1321206,"2014-JUL-27","PICE ENG GLA",6e+06,450000,1823.112
"428",1321206,"2014-JUL-27","POPU TRE ",6e+06,450000,5528.072
"429",1321236,"2003-JUL-14","ABIE LAS ",6e+06,570000,35.532944
"430",1321236,"2003-JUL-14","PICE ENG GLA",6e+06,570000,2073.873156
"431",1321236,"2003-JUL-14","POPU TRI ",6e+06,570000,101.2051
"432",1321236,"2014-AUG-18","ABIE LAS ",6e+06,570000,38.29282
"433",1321236,"2014-AUG-18","PICE ENG GLA",6e+06,570000,4412.56594
"434",1321236,"2014-AUG-18","POPU TRI ",6e+06,570000,319.26773
"435",1327976,"2004-JUL-02","CHAM NOO ",5980000,410000,494.15799
"436",1327976,"2004-JUL-02","THUJ PLI ",5980000,410000,5306.82711
"437",1327976,"2004-JUL-02","TSUG MER ",5980000,410000,186.20446
"438",1327976,"2017-AUG-14","THUJ PLI ",5980000,410000,5061.4143
"439",1327976,"2017-AUG-14","TSUG MER ",5980000,410000,160.89264
"440",1328041,"2003-SEP-04","PICE ENG GLA",5990000,670000,75.5571
"441",1328066,"2001-JUN-24","ABIE LAS ",5990000,370000,298.49
"442",1328066,"2014-AUG-12","ABIE LAS ",5990000,370000,945.26047
"443",1328066,"2014-AUG-12","PICE ENG GLA",5990000,370000,99.70037
"444",1328066,"2014-AUG-12","POPU TRE ",5990000,370000,217.06916
"445",1328086,"2002-AUG-13","PICE ENG GLA",5980000,450000,6.855368
"446",1328086,"2002-AUG-13","PINU CON ",5980000,450000,4.964232
"447",1328086,"2014-JUL-19","PINU CON ",5980000,450000,18.1847
"448",1334886,"2003-SEP-09","ABIE AMA ",5960000,530000,856.73369
"449",1334886,"2003-SEP-09","TSUG HET ",5960000,530000,275.89729
"450",1334886,"2017-AUG-09","ABIE AMA ",5960000,530000,857.82084
"451",1334886,"2017-AUG-09","TSUG HET ",5960000,530000,345.8955
"452",1334961,"2003-JUN-16","ABIE LAS ",5960000,430000,1475.37985
"453",1334961,"2003-JUN-16","PICE ENG GLA",5960000,430000,4087.0771
"454",1334961,"2003-JUN-16","PINU CON ",5960000,430000,3601.39305
"455",1334961,"2014-JUL-20","ABIE LAS ",5960000,430000,1164.4015
"456",1334961,"2014-JUL-20","PICE ENG GLA",5960000,430000,3790.4985
"457",1334976,"2003-JUL-26","ABIE LAS ",5960000,490000,31.24368
"458",1334976,"2003-JUL-26","PICE ENG GLA",5960000,490000,269.17632
"459",1334976,"2014-JUL-18","ABIE LAS ",5960000,490000,32.1148
"460",1334976,"2014-JUL-18","PICE ENG GLA",5960000,490000,770.7552
"461",1334986,"2003-JUL-22","PICE ENG GLA",5960000,530000,194.725401
"462",1334986,"2014-AUG-09","PICE ENG GLA",5960000,530000,27.2666
"463",1335001,"2003-JUL-21","ABIE LAS ",5960000,590000,22.6807
"464",1335001,"2014-AUG-17","ABIE LAS ",5960000,590000,21.70367
"465",1335001,"2014-AUG-17","PICE ENG ",5960000,590000,4.44533
"466",1341751,"2003-JUL-28","CHAM NOO ",5940000,470000,4467.78561
"467",1341751,"2003-JUL-28","TSUG HET ",5940000,470000,28.59351
"468",1341751,"2003-JUL-28","TSUG MER ",5940000,470000,46.78938
"469",1341751,"2017-AUG-11","CHAM NOO ",5940000,470000,4067.40396
"470",1341776,"2003-JUL-27","TSUG HET ",5940000,570000,5563.566931
"471",1341776,"2003-JUL-27","TSUG MER ",5940000,570000,7.629769
"472",1341776,"2017-AUG-10","TSUG HET ",5940000,570000,5353.721268
"473",1341776,"2017-AUG-10","TSUG MER ",5940000,570000,7.870112
"474",1348646,"2003-JUL-26","ABIE AMA ",5920000,530000,2093.988
"475",1348646,"2003-JUL-26","ALNU RUB ",5920000,530000,338.52
"476",1348646,"2003-JUL-26","PICE SIT ",5920000,530000,1474.98
"477",1348646,"2003-JUL-26","TSUG HET ",5920000,530000,928.512
"478",1348646,"2017-AUG-08","ALNU RUB ",5920000,530000,469.86315
"479",1348646,"2017-AUG-08","TSUG HET ",5920000,530000,2250.9723
"480",1348666,"2005-JUN-27","ABIE AMA ",5930000,610000,1052.866
"481",1348666,"2005-JUN-27","TSUG MER ",5930000,610000,1163.694
"482",1348666,"2017-JUL-19","ABIE AMA ",5930000,610000,795.5832
"483",1348666,"2017-JUL-19","TSUG MER ",5930000,610000,1384.0968
"484",1348741,"2003-JUL-18","ABIE LAS ",5920000,510000,71.77674
"485",1348741,"2003-JUL-18","BETU PAP ",5920000,510000,11.55028
"486",1348741,"2014-AUG-15","ABIE LAS ",5920000,510000,36.0056
"487",1348746,"2003-JUN-24","PICE ENG GLA",5920000,530000,32.816315
"488",1348746,"2003-JUN-24","PINU CON LAT",5920000,530000,334.4029
"489",1348746,"2003-JUN-24","PSEU MEN GLA",5920000,530000,8433.878735
"490",1348746,"2009-AUG-04","ABIE LAS ",5920000,530000,7.470135
"491",1348746,"2009-AUG-04","PINU CON LAT",5920000,530000,332.43275
"492",1348746,"2009-AUG-04","PSEU MEN GLA",5920000,530000,8576.76495
"493",1348746,"2014-JUL-16","ABIE LAS ",5920000,530000,25.873699
"494",1348746,"2014-JUL-16","BETU PAP ",5920000,530000,667.6525
"495",1348746,"2014-JUL-16","PSEU MEN GLA",5920000,530000,8719.54165
"496",1348756,"2009-AUG-05","PICE ENG ",5920000,570000,7.4848
"497",1348756,"2014-AUG-30","PICE ENG GLA",5920000,570000,54.3783
"498",1355561,"2002-JUN-29","ABIE LAS ",5910000,670000,1792.578304
"499",1355561,"2002-JUN-29","PICE SPP ",5910000,670000,4842.761726
"500",1355561,"2002-JUN-29","PINU CON ",5910000,670000,1848.51987
"501",1355561,"2017-JUL-18","ABIE LAS ",5910000,670000,2114.0323
"502",1355561,"2017-JUL-18","PICE ENG GLA",5910000,670000,3123.745
"503",1355561,"2017-JUL-18","PINU CON ",5910000,670000,201.0062
"504",1355591,"2003-JUN-17","POPU TRE ",5910000,390000,1.443
"505",1355591,"2014-JUL-28","PICE ENG GLA",5910000,390000,16.784434
"506",1355591,"2014-JUL-28","PICE MAR ",5910000,390000,18.24395
"507",1355591,"2014-JUL-28","POPU TRE ",5910000,390000,37.947416
"508",1355646,"2003-JUL-08","ABIE LAS ",5900000,610000,2765.97565
"509",1355646,"2003-JUL-08","PICE ENG GLA",5900000,610000,1590.26085
"510",1355646,"2013-SEP-15","ABIE LAS ",5900000,610000,2890.88555
"511",1355646,"2013-SEP-15","PICE ENG GLA",5900000,610000,1804.47575
"512",1355666,"2003-JUL-16","BETU PAP ",5890000,690000,83.8032
"513",1355666,"2003-JUL-16","PICE ENG GLA",5890000,690000,120.881293
"514",1355666,"2003-JUL-16","PINU CON LAT",5890000,690000,50.363509
"515",1355666,"2003-JUL-16","PSEU MEN GLA",5890000,690000,33.1721
"516",1355666,"2003-JUL-16","THUJ PLI ",5890000,690000,389.291136
"517",1355666,"2003-JUL-16","TSUG HET ",5890000,690000,460.509862
"518",1355666,"2016-JUL-22","PICE ENG GLA",5890000,290000,571.59441
"519",1355666,"2016-JUL-22","PINU CON ",5890000,290000,564.94772
"520",1355666,"2016-JUL-22","THUJ PLI ",5890000,290000,1088.89117
"521",1355666,"2016-JUL-22","TSUG HET ",5890000,290000,1945.42481
"522",1362461,"2002-AUG-11","PICE ENG GLA",5890000,350000,1461.6602
"523",1362461,"2002-AUG-11","PINU CON LAT",5890000,350000,5182.2498
"524",1362461,"2014-JUL-29","PICE ENG GLA",5890000,350000,4795.26912
"525",1362461,"2014-JUL-29","PINU CON LAT",5890000,350000,754.81088
"526",1362476,"2004-JUL-29","PICE SPP ",5890000,410000,68.305
"527",1362476,"2013-AUG-28","POPU TRE ",5890000,410000,0.0182
"528",1362486,"2003-JUL-07","PICE ENG GLA",5880000,450000,1326.17628
"529",1362486,"2003-JUL-07","PINU CON LAT",5880000,450000,3427.14372
"530",1362486,"2013-AUG-30","PICE ENG GLA",5880000,450000,2571.5458
"531",1362486,"2013-AUG-30","PINU CON LAT",5880000,450000,226.6542
"532",1369366,"2003-JUL-03","PINU CON LAT",5860000,450000,25.7731
"533",1369366,"2013-AUG-27","PINU CON LAT",5860000,450000,38.6665
"534",1369371,"2002-JUL-16","PICE MAR ",5860000,470000,474.88877
"535",1369371,"2002-JUL-16","PINU CON LAT",5860000,470000,1724.72173
"536",1369371,"2009-AUG-06","PICE MAR ",5860000,470000,1167.229624
"537",1369371,"2009-AUG-06","PINU CON LAT",5860000,470000,1516.671976
"538",1369371,"2013-AUG-28","PICE MAR ",5860000,470000,1265.882504
"539",1369371,"2013-AUG-28","PINU CON LAT",5860000,470000,1512.944696
"540",1369386,"2002-JUL-18","PINU CON LAT",5860000,530000,49.76974
"541",1369386,"2002-JUL-18","POPU TRE ",5860000,530000,2.61946
"542",1369386,"2013-AUG-22","PICE ENG ",5860000,530000,0
"543",1369386,"2013-AUG-22","PINU CON LAT",5860000,530000,62.52487
"544",1369386,"2013-AUG-22","POPU TRE ",5860000,530000,45.27663
"545",1369431,"2002-JUL-15","ABIE LAS ",5850000,3e+05,3087.8145
"546",1369431,"2002-JUL-15","PICE SPP ",5850000,3e+05,8268.48105
"547",1369431,"2002-JUL-15","TSUG HET ",5850000,3e+05,80.05445
"548",1369431,"2016-JUL-23","ABIE LAS ",5850000,3e+05,6283.34238
"549",1369431,"2016-JUL-23","PICE ENG GLA",5850000,3e+05,6207.48714
"550",1369431,"2016-JUL-23","TSUG HET ",5850000,3e+05,139.06794
"551",1376271,"2002-JUL-17","PSEU MEN GLA",5840000,550000,3.706
"552",1376271,"2013-AUG-31","PICE ENG ",5840000,550000,0.126659
"553",1376271,"2013-AUG-31","PINU CON ",5840000,550000,0.847641
"554",1376296,"2002-JUL-12","ABIE LAS ",5830000,650000,9877.37
"555",1376296,"2013-AUG-23","ABIE LAS ",5830000,650000,9399.9946
"556",1376306,"2004-JUL-01","PICE SPP ",5830000,690000,84.59256
"557",1376306,"2004-JUL-01","PSEU MEN GLA",5830000,690000,126.88884
"558",1376306,"2004-JUL-01","THUJ PLI ",5830000,690000,11659.67452
"559",1376306,"2004-JUL-01","TSUG HET ",5830000,690000,2227.60408
"560",1376306,"2014-SEP-09","PICE ENG GLA",5830000,690000,119.04489
"561",1376306,"2014-SEP-09","THUJ PLI ",5830000,690000,8267.00625
"562",1383116,"2004-JUN-20","PICE SPP ",5830000,410000,4203.64858
"563",1383116,"2004-JUN-20","PINU CON LAT",5830000,410000,3139.24032
"564",1383116,"2013-AUG-07","PICE ENG ",5830000,410000,16.0816
"565",1383116,"2013-AUG-07","PICE SPP ",5830000,410000,6684.33792
"566",1383116,"2013-AUG-07","PINU CON LAT",5830000,410000,628.94208
"567",1383146,"2003-JUL-05","PICE ENG GLA",5820000,530000,56.49381
"568",1383146,"2003-JUL-05","PINU CON LAT",5820000,530000,5850.24788
"569",1383146,"2003-JUL-05","PSEU MEN GLA",5820000,530000,408.77241
"570",1383146,"2013-SEP-14","PICE ENG GLA",5820000,530000,392.56002
"571",1383146,"2013-SEP-14","PINU CON LAT",5820000,530000,1584.77934
"572",1383146,"2013-SEP-14","PSEU MEN GLA",5820000,530000,2922.41364
"573",1383151,"2003-JUL-01","BETU PAP ",5820000,550000,183.9586
"574",1383151,"2003-JUL-01","PICE ENG GLA",5820000,550000,118.8304
"575",1383151,"2003-JUL-01","PINU CON LAT",5820000,550000,787.2514
"576",1383151,"2003-JUL-01","PSEU MEN GLA",5820000,550000,51.417
"577",1383151,"2009-AUG-07","BETU PAP ",5820000,550000,386.58711
"578",1383151,"2009-AUG-07","PICE ENG GLA",5820000,550000,355.28451
"579",1383151,"2009-AUG-07","PINU CON LAT",5820000,550000,522.75342
"580",1383151,"2009-AUG-07","PSEU MEN GLA",5820000,550000,300.50496
"581",1383151,"2013-JUL-25","PICE ENG GLA",5820000,550000,359.64626
"582",1383151,"2013-JUL-25","PINU CON LAT",5820000,550000,519.30231
"583",1383151,"2013-JUL-25","POPU TRE ",5820000,550000,26.88944
"584",1396871,"2003-JUN-26","PICE ENG GLA",5790000,390000,12.90051
"585",1396871,"2003-JUN-26","PINU CON LAT",5790000,390000,4593.89969
"586",1396871,"2013-AUG-09","PICE ENG ",5790000,390000,17.358363
"587",1396871,"2013-AUG-09","PICE ENG GLA",5790000,390000,26.3185
"588",1396871,"2013-AUG-09","PINU CON LAT",5790000,390000,5377.826437
"589",1396896,"2003-JUL-07","PINU CON LAT",5780000,490000,1509.957426
"590",1396896,"2003-JUL-07","POPU TRE ",5780000,490000,5.256274
"591",1396896,"2013-SEP-12","PINU CON LAT",5780000,490000,1547.596152
"592",1396896,"2013-SEP-12","POPU TRE ",5780000,490000,1.798648
"593",1396931,"2001-OCT-04","PICE SPP ",5780000,630000,5.0635
"594",1396931,"2009-AUG-19","PICE SPP ",5780000,630000,5.0635
"595",1396931,"2013-JUL-23","ABIE LAS ",5780000,630000,3.263246
"596",1396931,"2013-JUL-23","PICE ENG ",5780000,630000,3.894842
"597",1396936,"2003-JUL-24","ABIE LAS ",5770000,650000,6847.01666
"598",1396936,"2003-JUL-24","PICE ENG ",5770000,650000,296.76444
"599",1396936,"2013-JUL-19","ABIE LAS ",5770000,650000,5638.70512
"600",1396936,"2013-JUL-19","PICE ENG ",5770000,650000,834.64548
"601",1403851,"2000-AUG-20","TSUG MER ",5740000,370000,11297.15646
"602",1403851,"2016-JUL-24","TSUG MER ",5740000,370000,11267.5225
"603",1403851,"2016-JUL-24","TSUG MER HET",5740000,370000,730.0085
"604",1403871,"2003-JUL-20","ABIE LAS ",5730000,450000,79.42152
"605",1403871,"2003-JUL-20","PICE ENG ",5730000,450000,19.85538
"606",1403871,"2003-JUL-20","TSUG HET ",5730000,450000,282.549
"607",1403871,"2016-JUL-20","ABIE LAS ",5730000,450000,17.6439
"608",1403871,"2016-JUL-20","TSUG MER ",5730000,450000,401.86608
"609",1410631,"2003-JUL-08","PINU CON LAT",5750000,380000,2354.4427
"610",1410631,"2013-AUG-10","PINU CON LAT",5750000,380000,2469.9377
"611",1410686,"2003-JUL-02","PINU CON LAT",5740000,6e+05,194.96385
"612",1410686,"2003-JUL-02","POPU TRE ",5740000,6e+05,498.24095
"613",1410686,"2003-JUL-02","PSEU MEN GLA",5740000,6e+05,3639.3252
"614",1410686,"2013-JUL-21","POPU TRE ",5740000,6e+05,364.06524
"615",1410686,"2013-JUL-21","PSEU MEN GLA",5740000,6e+05,4075.75476
"616",1410696,"2002-JUN-18","PINU CON LAT",5730000,640000,9010.7829
"617",1410696,"2002-JUN-18","PSEU MEN GLA",5730000,640000,260.6578
"618",1410696,"2013-JUL-17","PICE ENG GLA",5730000,640000,641.4721
"619",1410696,"2013-JUL-17","PINU CON LAT",5730000,640000,519.6736
"620",1410696,"2013-JUL-17","PSEU MEN GLA",5730000,640000,2898.8043
"621",1410756,"2000-AUG-16","ABIE LAS ",5710000,470000,2214.35
"622",1410756,"2000-AUG-16","PICE SPP ",5710000,470000,1337.4674
"623",1410756,"2000-AUG-16","TSUG HET ",5710000,470000,358.7247
"624",1410756,"2016-JUL-19","ABIE LAS ",5710000,470000,2532.99438
"625",1410756,"2016-JUL-19","PICE ENG GLA",5710000,470000,1587.12939
"626",1410756,"2016-JUL-19","PSEU MEN ",5710000,470000,464.91669
"627",1410756,"2016-JUL-19","TSUG HET ",5710000,470000,758.82954
"628",1410761,"2002-JUL-09","ABIE LAS ",5710000,490000,10.096317
"629",1410761,"2002-JUL-09","BETU PAP ",5710000,490000,36.058275
"630",1410761,"2002-JUL-09","PICE SPP ",5710000,490000,699.45606
"631",1410761,"2002-JUL-09","PSEU MEN GLA",5710000,490000,1336.55751
"632",1417516,"2004-JUN-21","PICE SPP ",5730000,4e+05,332.72401
"633",1417516,"2004-JUN-21","PINU CON LAT",5730000,4e+05,3952.95988
"634",1417516,"2004-JUN-21","POPU TRE ",5730000,4e+05,114.21869
"635",1417516,"2004-JUN-21","PSEU MEN GLA",5730000,4e+05,566.12742
"636",1417516,"2013-AUG-12","PICE SPP ",5730000,4e+05,896.356
"637",1417516,"2013-AUG-12","PINU CON LAT",5730000,4e+05,1658.2586
"638",1417516,"2013-AUG-12","POPU TRE ",5730000,4e+05,291.3157
"639",1417516,"2013-AUG-12","PSEU MEN GLA",5730000,4e+05,1631.36792
"640",1417521,"2004-JUN-24","PINU CON LAT",5720000,420000,3485.7597
"641",1417521,"2013-AUG-13","PICE ENG ",5720000,420000,0.898511
"642",1417521,"2013-AUG-13","PINU CON LAT",5720000,420000,3627.862589
"643",1417526,"2003-AUG-27","PINU CON LAT",5720000,440000,2108.5865
"644",1417526,"2013-AUG-24","PINU CON LAT",5720000,440000,1176.2577
"645",1417536,"2004-JUN-14","PINU CON LAT",5720000,480000,2131.7167
"646",1417536,"2013-AUG-17","PINU CON LAT",5720000,480000,2002.1126
"647",1417566,"2002-JUL-11","PINU CON LAT",5720000,6e+05,10.0005
"648",1417566,"2009-AUG-20","PINU CON LAT",5720000,6e+05,217.2748
"649",1417566,"2013-JUL-07","PICE ENG GLA",5720000,6e+05,24.09426
"650",1417566,"2013-JUL-07","PINU CON ",5720000,6e+05,273.36574
"651",1417576,"2004-JUN-18","PINU CON LAT",5710000,640000,4245.436833
"652",1417576,"2004-JUN-18","PSEU MEN GLA",5710000,640000,1999.265867
"653",1417576,"2009-AUG-21","PINU CON LAT",5710000,640000,380.29488
"654",1417576,"2009-AUG-21","PSEU MEN GLA",5710000,640000,4390.47222
"655",1417576,"2013-JUL-09","PICE ENG ",5710000,640000,0
"656",1417576,"2013-JUL-09","PINU CON LAT",5710000,640000,303.86151
"657",1417576,"2013-JUL-09","PSEU MEN ",5710000,640000,86.5115
"658",1417576,"2013-JUL-09","PSEU MEN GLA",5710000,640000,4099.92849
"659",1424411,"2000-AUG-30","ABIE LAS ",5700000,460000,341.91872
"660",1424411,"2000-AUG-30","PICE SPP ",5700000,460000,320.5488
"661",1424411,"2000-AUG-30","PINU CON LAT",5700000,460000,4715.94888
"662",1424411,"2013-AUG-15","ABIE LAS ",5700000,460000,835.095425
"663",1424411,"2013-AUG-15","PICE SPP ",5700000,460000,819.7529
"664",1424411,"2013-AUG-15","PINU CON LAT",5700000,460000,3274.399175
"665",1424421,"2003-JUN-30","PINU CON LAT",5700000,5e+05,5275.01
"666",1424421,"2013-SEP-13","PICE ENG ",5700000,5e+05,108.7318
"667",1424421,"2013-SEP-13","PINU CON LAT",5700000,5e+05,5327.8582
"668",1424456,"2004-JUN-16","PICE SPP ",5690000,640000,106.66109
"669",1424456,"2004-JUN-16","PINU CON LAT",5690000,640000,18.21043
"670",1424456,"2004-JUN-16","POPU TRE ",5690000,640000,458.9123
"671",1424456,"2004-JUN-16","PSEU MEN GLA",5690000,640000,3.902235
"672",1424471,"2002-JUN-23","PSEU MEN GLA",5690000,7e+05,3336.75806
"673",1424471,"2014-JUL-09","BETU PAP ",5690000,7e+05,185.43291
"674",1424471,"2014-JUL-09","PSEU MEN ",5690000,7e+05,80.1528
"675",1424471,"2014-JUL-09","PSEU MEN GLA",5690000,7e+05,4569.25709
"676",1431326,"2001-MAY-24","PINU CON LAT",5680000,6e+05,2885.33088
"677",1431326,"2001-MAY-24","PSEU MEN GLA",5680000,6e+05,2497.74912
"678",1431326,"2009-AUG-18","PSEU MEN GLA",5680000,6e+05,1812.82
"679",1431326,"2013-JUN-23","PSEU MEN GLA",5680000,6e+05,2007.68
"680",1431371,"2002-JUL-06","THUJ PLI ",5660000,360000,7980.57
"681",1431371,"2002-JUL-06","TSUG HET ",5660000,360000,2177.101126
"682",1431371,"2015-JUL-31","TAXU BRE ",5660000,360000,36.091
"683",1431371,"2015-JUL-31","THUJ PLI ",5660000,360000,7743.18759
"684",1431371,"2015-JUL-31","TSUG HET ",5660000,360000,2013.52488
"685",1438251,"2003-JUL-18","BETU PAP ",5640000,360000,826.55274
"686",1438251,"2003-JUL-18","THUJ PLI ",5640000,360000,4969.91327
"687",1438251,"2003-JUL-18","TSUG HET ",5640000,360000,4800.36399
"688",1438251,"2015-AUG-02","TAXU BRE ",5640000,360000,128.2545
"689",1438251,"2015-AUG-02","THUJ PLI ",5640000,360000,4463.2566
"690",1438251,"2015-AUG-02","TSUG HET ",5640000,360000,3958.7889
"691",1445086,"2003-JUL-22","PSEU MEN GLA",5640000,6e+05,4007.801
"692",1445086,"2014-JUL-02","PSEU MEN ",5640000,6e+05,107.7043
"693",1445086,"2014-JUL-02","PSEU MEN GLA",5640000,6e+05,4529.54
"694",1445106,"2003-JUL-21","BETU PAP ",5630000,680000,51.95625
"695",1445106,"2003-JUL-21","PICE GLA ",5630000,680000,140.5875
"696",1445106,"2003-JUL-21","POPU TRE ",5630000,680000,51.95625
"697",1445106,"2003-JUL-21","PSEU MEN GLA",5630000,680000,2811.75
"698",1445106,"2009-AUG-17","PICE GLA ",5630000,680000,128.92946
"699",1445106,"2009-AUG-17","PSEU MEN GLA",5630000,680000,3237.17482
"700",1445106,"2014-JUL-03","BETU PAP ",5630000,680000,62.35107
"701",1445106,"2014-JUL-03","PICE GLA ",5630000,680000,62.35107
"702",1445106,"2014-JUL-03","PSEU MEN GLA",5630000,680000,3543.00786
"703",1445166,"2002-JUL-08","ABIE LAS ",5610000,490000,14.9463
"704",1445171,"2003-AUG-20","ABIE LAS ",5600000,510000,3663.85
"705",1445171,"2016-JUL-18","ABIE LAS ",5600000,510000,3990.33
"706",1452016,"2004-JUL-26","THUJ PLI ",5600000,370000,3583.05876
"707",1452016,"2004-JUL-26","TSUG HET ",5600000,370000,12132.11124
"708",1452016,"2015-AUG-04","THUJ PLI ",5600000,370000,3753.33192
"709",1452016,"2015-AUG-04","TSUG HET ",5600000,370000,12286.54808
"710",1452066,"2002-JUL-10","PINU CON LAT",5580000,570000,204.30515
"711",1452066,"2002-JUL-10","PSEU MEN GLA",5580000,570000,2199.28485
"712",1458736,"2002-JUN-29","PICE SIT ",5600000,580000,251.82432
"713",1458736,"2002-JUN-29","THUJ PLI ",5600000,580000,734.4876
"714",1458736,"2002-JUN-29","TSUG HET ",5600000,580000,19999.04808
"715",1458736,"2009-AUG-26","THUJ PLI ",5600000,580000,797.28402
"716",1458736,"2009-AUG-26","TSUG HET ",5600000,580000,22652.24598
"717",1458736,"2016-JUL-01","THUJ PLI ",5600000,580000,822.81312
"718",1458736,"2016-JUL-01","TSUG HET ",5600000,580000,24890.09688
"719",1458861,"2000-JUL-24","JUNI SCO ",5590000,660000,166.17894
"720",1458861,"2000-JUL-24","PSEU MEN GLA",5590000,660000,8580.08106
"721",1458861,"2014-JUN-26","JUNI SCO ",5590000,660000,203.48055
"722",1458861,"2014-JUN-26","PSEU MEN GLA",5590000,660000,9486.06945
"723",1458951,"2001-MAY-26","PSEU MEN GLA",5550000,590000,1443.8973
"724",1458951,"2016-JUL-12","PSEU MEN ",5550000,590000,2111.4025
